id,text,tokens,ner_tags,entities,source_type
train-02086,The photograph shows Ben Nevis at sunrise.,"[""The"", ""photograph"", ""shows"", ""Ben"", ""Nevis"", ""at"", ""sunrise"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 30, ""label"": ""MOUNTAIN"", ""text"": ""Ben Nevis""}]",synthetic_positive_single
train-02087,"By late afternoon, shadows had covered the slopes of Huayna Potosi.","[""By"", ""late"", ""afternoon"", "","", ""shadows"", ""had"", ""covered"", ""the"", ""slopes"", ""of"", ""Huayna"", ""Potosi"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 53, ""end"": 66, ""label"": ""MOUNTAIN"", ""text"": ""Huayna Potosi""}]",synthetic_positive_single
train-02088,"During the spring survey, scientists visited Huayna Potosi.","[""During"", ""the"", ""spring"", ""survey"", "","", ""scientists"", ""visited"", ""Huayna"", ""Potosi"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 45, ""end"": 58, ""label"": ""MOUNTAIN"", ""text"": ""Huayna Potosi""}]",synthetic_positive_single
train-02089,The climbing club published the valley during the meeting.,"[""The"", ""climbing"", ""club"", ""published"", ""the"", ""valley"", ""during"", ""the"", ""meeting"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02090,"By late afternoon, shadows had covered the slopes of Hoverla.","[""By"", ""late"", ""afternoon"", "","", ""shadows"", ""had"", ""covered"", ""the"", ""slopes"", ""of"", ""Hoverla"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 53, ""end"": 60, ""label"": ""MOUNTAIN"", ""text"": ""Hoverla""}]",synthetic_positive_single
train-02091,She hopes to climb Mauna Kea next year.,"[""She"", ""hopes"", ""to"", ""climb"", ""Mauna"", ""Kea"", ""next"", ""year"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 19, ""end"": 28, ""label"": ""MOUNTAIN"", ""text"": ""Mauna Kea""}]",synthetic_positive_single
train-02092,The documentary follows expeditions to Huascaran and later to Mount Ararat.,"[""The"", ""documentary"", ""follows"", ""expeditions"", ""to"", ""Huascaran"", ""and"", ""later"", ""to"", ""Mount"", ""Ararat"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 39, ""end"": 48, ""label"": ""MOUNTAIN"", ""text"": ""Huascaran""}, {""start"": 62, ""end"": 74, ""label"": ""MOUNTAIN"", ""text"": ""Mount Ararat""}]",synthetic_positive_multi
train-02093,Weather stations near Mount Ngauruhoe and Jungfrau recorded strong winds.,"[""Weather"", ""stations"", ""near"", ""Mount"", ""Ngauruhoe"", ""and"", ""Jungfrau"", ""recorded"", ""strong"", ""winds"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 22, ""end"": 37, ""label"": ""MOUNTAIN"", ""text"": ""Mount Ngauruhoe""}, {""start"": 42, ""end"": 50, ""label"": ""MOUNTAIN"", ""text"": ""Jungfrau""}]",synthetic_positive_multi
train-02094,We could clearly see Fitz Roy from the valley.,"[""We"", ""could"", ""clearly"", ""see"", ""Fitz"", ""Roy"", ""from"", ""the"", ""valley"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 29, ""label"": ""MOUNTAIN"", ""text"": ""Fitz Roy""}]",synthetic_positive_single
train-02095,The glacier on Makalu has retreated in recent decades.,"[""The"", ""glacier"", ""on"", ""Makalu"", ""has"", ""retreated"", ""in"", ""recent"", ""decades"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 15, ""end"": 21, ""label"": ""MOUNTAIN"", ""text"": ""Makalu""}]",synthetic_positive_single
train-02096,The university department translated the validation result before the deadline.,"[""The"", ""university"", ""department"", ""translated"", ""the"", ""validation"", ""result"", ""before"", ""the"", ""deadline"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02097,The travel company shared the satellite image before the deadline.,"[""The"", ""travel"", ""company"", ""shared"", ""the"", ""satellite"", ""image"", ""before"", ""the"", ""deadline"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02098,The route to Mount Elie de Beaumont was closed after the storm.,"[""The"", ""route"", ""to"", ""Mount"", ""Elie"", ""de"", ""Beaumont"", ""was"", ""closed"", ""after"", ""the"", ""storm"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 13, ""end"": 35, ""label"": ""MOUNTAIN"", ""text"": ""Mount Elie de Beaumont""}]",synthetic_positive_single
train-02099,Weather stations near Puncak Jaya and Mount Murchison recorded strong winds.,"[""Weather"", ""stations"", ""near"", ""Puncak"", ""Jaya"", ""and"", ""Mount"", ""Murchison"", ""recorded"", ""strong"", ""winds"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 22, ""end"": 33, ""label"": ""MOUNTAIN"", ""text"": ""Puncak Jaya""}, {""start"": 38, ""end"": 53, ""label"": ""MOUNTAIN"", ""text"": ""Mount Murchison""}]",synthetic_positive_multi
train-02100,An avalanche warning was issued for the area around Gasherbrum I.,"[""An"", ""avalanche"", ""warning"", ""was"", ""issued"", ""for"", ""the"", ""area"", ""around"", ""Gasherbrum"", ""I"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 52, ""end"": 64, ""label"": ""MOUNTAIN"", ""text"": ""Gasherbrum I""}]",synthetic_positive_single
train-02101,The lecture included a case study about Mount Sidley.,"[""The"", ""lecture"", ""included"", ""a"", ""case"", ""study"", ""about"", ""Mount"", ""Sidley"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 40, ""end"": 52, ""label"": ""MOUNTAIN"", ""text"": ""Mount Sidley""}]",synthetic_positive_single
train-02102,A helicopter circled above Pip Ivan during the rescue.,"[""A"", ""helicopter"", ""circled"", ""above"", ""Pip"", ""Ivan"", ""during"", ""the"", ""rescue"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 27, ""end"": 35, ""label"": ""MOUNTAIN"", ""text"": ""Pip Ivan""}]",synthetic_positive_single
train-02103,The expedition leader updated the satellite image at the office.,"[""The"", ""expedition"", ""leader"", ""updated"", ""the"", ""satellite"", ""image"", ""at"", ""the"", ""office"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02104,The expedition reached the summit of Shishapangma before noon.,"[""The"", ""expedition"", ""reached"", ""the"", ""summit"", ""of"", ""Shishapangma"", ""before"", ""noon"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 37, ""end"": 49, ""label"": ""MOUNTAIN"", ""text"": ""Shishapangma""}]",synthetic_positive_single
train-02105,Have you ever seen Cho Oyu in winter?,"[""Have"", ""you"", ""ever"", ""seen"", ""Cho"", ""Oyu"", ""in"", ""winter"", ""?""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 19, ""end"": 26, ""label"": ""MOUNTAIN"", ""text"": ""Cho Oyu""}]",synthetic_positive_single
train-02106,"Yesterday, Mount Hunter was barely visible through the mist.","[""Yesterday"", "","", ""Mount"", ""Hunter"", ""was"", ""barely"", ""visible"", ""through"", ""the"", ""mist"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 11, ""end"": 23, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hunter""}]",synthetic_positive_single
train-02107,We could clearly see Mount Kenya from the valley.,"[""We"", ""could"", ""clearly"", ""see"", ""Mount"", ""Kenya"", ""from"", ""the"", ""valley"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 32, ""label"": ""MOUNTAIN"", ""text"": ""Mount Kenya""}]",synthetic_positive_single
train-02108,The tourist group printed the schedule before lunch.,"[""The"", ""tourist"", ""group"", ""printed"", ""the"", ""schedule"", ""before"", ""lunch"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02109,The research team checked the training notebook in the laboratory.,"[""The"", ""research"", ""team"", ""checked"", ""the"", ""training"", ""notebook"", ""in"", ""the"", ""laboratory"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02110,They began their ascent of Mount Taranaki at dawn.,"[""They"", ""began"", ""their"", ""ascent"", ""of"", ""Mount"", ""Taranaki"", ""at"", ""dawn"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 27, ""end"": 41, ""label"": ""MOUNTAIN"", ""text"": ""Mount Taranaki""}]",synthetic_positive_single
train-02111,"After weeks of preparation, the group departed for Mount Bona.","[""After"", ""weeks"", ""of"", ""preparation"", "","", ""the"", ""group"", ""departed"", ""for"", ""Mount"", ""Bona"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 51, ""end"": 61, ""label"": ""MOUNTAIN"", ""text"": ""Mount Bona""}]",synthetic_positive_single
train-02112,The mapping agency discussed the forest trail in the laboratory.,"[""The"", ""mapping"", ""agency"", ""discussed"", ""the"", ""forest"", ""trail"", ""in"", ""the"", ""laboratory"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02113,The article compares climbing conditions on Mount Lendenfeld with those on Mount Cameroon.,"[""The"", ""article"", ""compares"", ""climbing"", ""conditions"", ""on"", ""Mount"", ""Lendenfeld"", ""with"", ""those"", ""on"", ""Mount"", ""Cameroon"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 44, ""end"": 60, ""label"": ""MOUNTAIN"", ""text"": ""Mount Lendenfeld""}, {""start"": 75, ""end"": 89, ""label"": ""MOUNTAIN"", ""text"": ""Mount Cameroon""}]",synthetic_positive_multi
train-02114,The weather service updated the satellite image at the office.,"[""The"", ""weather"", ""service"", ""updated"", ""the"", ""satellite"", ""image"", ""at"", ""the"", ""office"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02115,"In the final chapter, the author describes an ascent of Mount Whitney.","[""In"", ""the"", ""final"", ""chapter"", "","", ""the"", ""author"", ""describes"", ""an"", ""ascent"", ""of"", ""Mount"", ""Whitney"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 56, ""end"": 69, ""label"": ""MOUNTAIN"", ""text"": ""Mount Whitney""}]",synthetic_positive_single
train-02116,Researchers installed weather sensors on Ol Doinyo Lengai.,"[""Researchers"", ""installed"", ""weather"", ""sensors"", ""on"", ""Ol"", ""Doinyo"", ""Lengai"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 41, ""end"": 57, ""label"": ""MOUNTAIN"", ""text"": ""Ol Doinyo Lengai""}]",synthetic_positive_single
train-02117,A new trail provides access to Denali.,"[""A"", ""new"", ""trail"", ""provides"", ""access"", ""to"", ""Denali"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 31, ""end"": 37, ""label"": ""MOUNTAIN"", ""text"": ""Denali""}]",synthetic_positive_single
train-02118,The local council shared the algorithm before lunch.,"[""The"", ""local"", ""council"", ""shared"", ""the"", ""algorithm"", ""before"", ""lunch"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02119,The tourist group discussed the aircraft during the conference.,"[""The"", ""tourist"", ""group"", ""discussed"", ""the"", ""aircraft"", ""during"", ""the"", ""conference"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02120,The university department checked the research report at the office.,"[""The"", ""university"", ""department"", ""checked"", ""the"", ""research"", ""report"", ""at"", ""the"", ""office"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02121,The film crew compared the research report at the airport.,"[""The"", ""film"", ""crew"", ""compared"", ""the"", ""research"", ""report"", ""at"", ""the"", ""airport"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02122,The tourist group approved the sales peak during the conference.,"[""The"", ""tourist"", ""group"", ""approved"", ""the"", ""sales"", ""peak"", ""during"", ""the"", ""conference"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02123,Mount Aso and Machapuchare were both visible from the aircraft.,"[""Mount"", ""Aso"", ""and"", ""Machapuchare"", ""were"", ""both"", ""visible"", ""from"", ""the"", ""aircraft"", "".""]","[""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 0, ""end"": 9, ""label"": ""MOUNTAIN"", ""text"": ""Mount Aso""}, {""start"": 14, ""end"": 26, ""label"": ""MOUNTAIN"", ""text"": ""Machapuchare""}]",synthetic_positive_multi
train-02124,A documentary crew filmed near Mount Kinabalu.,"[""A"", ""documentary"", ""crew"", ""filmed"", ""near"", ""Mount"", ""Kinabalu"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 31, ""end"": 45, ""label"": ""MOUNTAIN"", ""text"": ""Mount Kinabalu""}]",synthetic_positive_single
train-02125,The tourist group reviewed the schedule in the final report.,"[""The"", ""tourist"", ""group"", ""reviewed"", ""the"", ""schedule"", ""in"", ""the"", ""final"", ""report"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02126,A documentary crew filmed near Broad Peak.,"[""A"", ""documentary"", ""crew"", ""filmed"", ""near"", ""Broad"", ""Peak"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 31, ""end"": 41, ""label"": ""MOUNTAIN"", ""text"": ""Broad Peak""}]",synthetic_positive_single
train-02127,The climbing club checked the product range during the meeting.,"[""The"", ""climbing"", ""club"", ""checked"", ""the"", ""product"", ""range"", ""during"", ""the"", ""meeting"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02128,She hopes to climb Makalu next year.,"[""She"", ""hopes"", ""to"", ""climb"", ""Makalu"", ""next"", ""year"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 19, ""end"": 25, ""label"": ""MOUNTAIN"", ""text"": ""Makalu""}]",synthetic_positive_single
train-02129,The map labels both Mount Assiniboine and Alpamayo.,"[""The"", ""map"", ""labels"", ""both"", ""Mount"", ""Assiniboine"", ""and"", ""Alpamayo"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 20, ""end"": 37, ""label"": ""MOUNTAIN"", ""text"": ""Mount Assiniboine""}, {""start"": 42, ""end"": 50, ""label"": ""MOUNTAIN"", ""text"": ""Alpamayo""}]",synthetic_positive_multi
train-02130,Local guides described conditions on Mount Bona as difficult.,"[""Local"", ""guides"", ""described"", ""conditions"", ""on"", ""Mount"", ""Bona"", ""as"", ""difficult"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 37, ""end"": 47, ""label"": ""MOUNTAIN"", ""text"": ""Mount Bona""}]",synthetic_positive_single
train-02131,Photos of Mount Hicks were displayed in the museum.,"[""Photos"", ""of"", ""Mount"", ""Hicks"", ""were"", ""displayed"", ""in"", ""the"", ""museum"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 10, ""end"": 21, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hicks""}]",synthetic_positive_single
train-02132,Snow remained on the upper slopes of Mount Washington.,"[""Snow"", ""remained"", ""on"", ""the"", ""upper"", ""slopes"", ""of"", ""Mount"", ""Washington"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 37, ""end"": 53, ""label"": ""MOUNTAIN"", ""text"": ""Mount Washington""}]",synthetic_positive_single
train-02133,The article compares climbing conditions on Mount Shasta with those on Table Mountain.,"[""The"", ""article"", ""compares"", ""climbing"", ""conditions"", ""on"", ""Mount"", ""Shasta"", ""with"", ""those"", ""on"", ""Table"", ""Mountain"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 44, ""end"": 56, ""label"": ""MOUNTAIN"", ""text"": ""Mount Shasta""}, {""start"": 71, ""end"": 85, ""label"": ""MOUNTAIN"", ""text"": ""Table Mountain""}]",synthetic_positive_multi
train-02134,The expedition leader published the ridge map during the meeting.,"[""The"", ""expedition"", ""leader"", ""published"", ""the"", ""ridge"", ""map"", ""during"", ""the"", ""meeting"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02135,The museum curator archived the camera during the conference.,"[""The"", ""museum"", ""curator"", ""archived"", ""the"", ""camera"", ""during"", ""the"", ""conference"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02136,The research team approved the sales peak before lunch.,"[""The"", ""research"", ""team"", ""approved"", ""the"", ""sales"", ""peak"", ""before"", ""lunch"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02137,The team measured snow depth on Puncak Jaya.,"[""The"", ""team"", ""measured"", ""snow"", ""depth"", ""on"", ""Puncak"", ""Jaya"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 32, ""end"": 43, ""label"": ""MOUNTAIN"", ""text"": ""Puncak Jaya""}]",synthetic_positive_single
train-02138,The research team discussed the satellite image after the presentation.,"[""The"", ""research"", ""team"", ""discussed"", ""the"", ""satellite"", ""image"", ""after"", ""the"", ""presentation"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02139,The expedition leader checked the research report during the meeting.,"[""The"", ""expedition"", ""leader"", ""checked"", ""the"", ""research"", ""report"", ""during"", ""the"", ""meeting"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-02140,The lecture included a case study about Mount Vesuvius.,"[""The"", ""lecture"", ""included"", ""a"", ""case"", ""study"", ""about"", ""Mount"", ""Vesuvius"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 40, ""end"": 54, ""label"": ""MOUNTAIN"", ""text"": ""Mount Vesuvius""}]",synthetic_positive_single
train-02141,The rescue team returned safely from Mount Bona.,"[""The"", ""rescue"", ""team"", ""returned"", ""safely"", ""from"", ""Mount"", ""Bona"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 37, ""end"": 47, ""label"": ""MOUNTAIN"", ""text"": ""Mount Bona""}]",synthetic_positive_single
